id,cluster_id,suggested_filename,suggested_domain,title,content,generation_method,gap_count,representative_queries,status,reviewed_by,reviewed_at,rejection_reason,ingested_at,ingested_sop_path,created_at,updated_at
889,182,runbook-node-889.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,4,"[""node query 0"",""node query 1""]",approved,mpatel,2026-06-15 16:41:19,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
890,286,runbook-memory-890.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,26,"[""memory query 0"",""memory query 1"",""memory query 2""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
891,1071,runbook-memory-891.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,13,"[""memory query 0""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
892,1005,runbook-network-892.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,18,"[""network query 0"",""network query 1"",""network query 2"",""network query 3""]",rejected,mpatel,2026-05-28 05:33:17,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
893,727,runbook-security-893.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,21,"[""security query 0""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
894,1019,runbook-memory-894.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,4,"[""memory query 0""]",approved,mpatel,2026-06-21 16:32:27,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
895,670,runbook-network-895.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,7,"[""network query 0"",""network query 1""]",ingested,rsingh,2026-06-02 13:26:42,,2026-06-01 21:12:23,sops/network/runbook-network-895.md,2026-05-24 12:00:00,2026-06-23 12:00:00
896,997,runbook-network-896.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,13,"[""network query 0"",""network query 1"",""network query 2""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
897,594,runbook-memory-897.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,29,"[""memory query 0"",""memory query 1""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
898,392,runbook-storage-898.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,25,"[""storage query 0"",""storage query 1"",""storage query 2""]",ingested,rsingh,2026-06-05 21:29:53,,2026-06-11 13:30:13,sops/storage/runbook-storage-898.md,2026-05-24 12:00:00,2026-06-23 12:00:00
899,179,runbook-network-899.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,12,"[""network query 0"",""network query 1"",""network query 2"",""network query 3""]",ingested,mpatel,2026-06-20 13:25:56,,2026-06-07 02:55:29,sops/network/runbook-network-899.md,2026-05-24 12:00:00,2026-06-23 12:00:00
900,220,runbook-cpu-900.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,23,"[""cpu query 0"",""cpu query 1"",""cpu query 2""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
901,1027,runbook-cpu-901.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,26,"[""cpu query 0"",""cpu query 1"",""cpu query 2""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
902,939,runbook-memory-902.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,26,"[""memory query 0"",""memory query 1"",""memory query 2""]",rejected,mpatel,2026-06-19 07:39:14,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
903,1027,runbook-security-903.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,30,"[""security query 0""]",approved,rsingh,2026-06-07 16:35:12,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
904,903,runbook-cpu-904.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,21,"[""cpu query 0""]",approved,,2026-06-12 07:59:20,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
905,879,runbook-security-905.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,8,"[""security query 0"",""security query 1""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
906,177,runbook-network-906.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,15,"[""network query 0"",""network query 1"",""network query 2"",""network query 3""]",approved,,2026-06-23 05:33:19,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
907,210,runbook-node-907.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,2,"[""node query 0"",""node query 1"",""node query 2"",""node query 3""]",rejected,,2026-06-11 13:33:33,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
908,168,runbook-cpu-908.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,22,"[""cpu query 0"",""cpu query 1"",""cpu query 2""]",rejected,,2026-06-16 20:05:02,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
909,706,runbook-node-909.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,5,"[""node query 0"",""node query 1"",""node query 2"",""node query 3""]",ingested,rsingh,2026-06-09 04:04:54,,2026-06-04 09:53:42,sops/node/runbook-node-909.md,2026-05-24 12:00:00,2026-06-23 12:00:00
910,348,runbook-cpu-910.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,30,"[""cpu query 0"",""cpu query 1""]",approved,,2026-06-11 15:08:57,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
911,58,runbook-node-911.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,8,"[""node query 0"",""node query 1"",""node query 2""]",rejected,mpatel,2026-06-11 03:47:02,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
912,622,runbook-cpu-912.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,24,"[""cpu query 0""]",ingested,rsingh,2026-05-25 17:16:52,,2026-05-25 05:09:41,sops/cpu/runbook-cpu-912.md,2026-05-24 12:00:00,2026-06-23 12:00:00
913,621,runbook-network-913.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,20,"[""network query 0""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
914,194,runbook-security-914.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,25,"[""security query 0"",""security query 1""]",ingested,rsingh,2026-06-19 21:44:24,,2026-06-03 17:09:01,sops/security/runbook-security-914.md,2026-05-24 12:00:00,2026-06-23 12:00:00
915,799,runbook-node-915.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,12,"[""node query 0""]",approved,,2026-06-22 20:10:08,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
916,897,runbook-network-916.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,7,"[""network query 0"",""network query 1""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
917,347,runbook-cpu-917.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,18,"[""cpu query 0""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
918,1068,runbook-storage-918.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,26,"[""storage query 0"",""storage query 1"",""storage query 2""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
919,225,runbook-cpu-919.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,28,"[""cpu query 0"",""cpu query 1"",""cpu query 2""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
920,946,runbook-node-920.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,16,"[""node query 0"",""node query 1"",""node query 2""]",rejected,mpatel,2026-06-16 03:10:19,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
921,858,runbook-memory-921.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,24,"[""memory query 0"",""memory query 1""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
922,334,runbook-node-922.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,5,"[""node query 0""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
923,756,runbook-storage-923.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,18,"[""storage query 0"",""storage query 1""]",rejected,,2026-05-26 17:10:17,too generic,,,2026-05-24 12:00:00,2026-06-23 12:00:00
924,265,runbook-security-924.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,21,"[""security query 0"",""security query 1"",""security query 2""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
925,595,runbook-storage-925.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,24,"[""storage query 0"",""storage query 1""]",approved,,2026-05-26 08:17:17,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
926,804,runbook-security-926.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,15,"[""security query 0"",""security query 1"",""security query 2"",""security query 3""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
927,29,runbook-security-927.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,11,"[""security query 0""]",ingested,,2026-06-13 06:53:13,,2026-06-13 15:25:11,sops/security/runbook-security-927.md,2026-05-24 12:00:00,2026-06-23 12:00:00
928,22,runbook-security-928.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,13,"[""security query 0""]",draft,mpatel,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
929,153,runbook-memory-929.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,25,"[""memory query 0"",""memory query 1"",""memory query 2"",""memory query 3""]",approved,mpatel,2026-06-15 11:13:45,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
930,1070,runbook-network-930.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,3,"[""network query 0"",""network query 1"",""network query 2""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
931,155,runbook-node-931.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,27,"[""node query 0"",""node query 1"",""node query 2"",""node query 3""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
932,910,runbook-node-932.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,27,"[""node query 0"",""node query 1""]",ingested,rsingh,2026-05-26 15:55:42,,2026-06-17 01:35:12,sops/node/runbook-node-932.md,2026-05-24 12:00:00,2026-06-23 12:00:00
933,129,runbook-cpu-933.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,14,"[""cpu query 0"",""cpu query 1"",""cpu query 2"",""cpu query 3""]",ingested,rsingh,2026-06-19 20:44:18,,2026-06-22 08:45:31,sops/cpu/runbook-cpu-933.md,2026-05-24 12:00:00,2026-06-23 12:00:00
934,619,runbook-storage-934.md,storage,Auto-draft: remediating storage incidents,"# Storage remediation

## Symptoms
- elevated storage signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,19,"[""storage query 0"",""storage query 1"",""storage query 2""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
935,428,runbook-cpu-935.md,cpu,Auto-draft: remediating cpu incidents,"# Cpu remediation

## Symptoms
- elevated cpu signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,5,"[""cpu query 0"",""cpu query 1"",""cpu query 2"",""cpu query 3""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
936,872,runbook-memory-936.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,5,"[""memory query 0"",""memory query 1"",""memory query 2""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
937,94,runbook-memory-937.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,26,"[""memory query 0""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
938,767,runbook-security-938.md,security,Auto-draft: remediating security incidents,"# Security remediation

## Symptoms
- elevated security signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,2,"[""security query 0"",""security query 1""]",approved,,2026-06-11 11:26:02,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
939,486,runbook-memory-939.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,7,"[""memory query 0"",""memory query 1"",""memory query 2"",""memory query 3""]",ingested,mpatel,2026-06-02 22:04:24,,2026-06-19 18:05:06,sops/memory/runbook-memory-939.md,2026-05-24 12:00:00,2026-06-23 12:00:00
940,969,runbook-node-940.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,5,"[""node query 0""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
941,299,runbook-node-941.md,node,Auto-draft: remediating node incidents,"# Node remediation

## Symptoms
- elevated node signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",llm,10,"[""node query 0"",""node query 1"",""node query 2"",""node query 3""]",draft,,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
942,952,runbook-memory-942.md,memory,Auto-draft: remediating memory incidents,"# Memory remediation

## Symptoms
- elevated memory signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,17,"[""memory query 0"",""memory query 1""]",approved,,2026-05-26 22:12:32,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
943,658,runbook-network-943.md,network,Auto-draft: remediating network incidents,"# Network remediation

## Symptoms
- elevated network signals

## Steps
1. Inspect pod
2. Apply fix
3. Verify",auto,16,"[""network query 0"",""network query 1"",""network query 2""]",draft,rsingh,,,,,2026-05-24 12:00:00,2026-06-23 12:00:00
